xcoord,ycoord,eig1,eig2
0.0,0.0,-0.0,0.6469110363250982
0.02564102564102564,0.0,0.0,0.0
0.05128205128205128,0.0,0.0,0.0
0.07692307692307693,0.0,0.0,0.0
0.10256410256410256,0.0,0.0,0.0
0.1282051282051282,0.0,0.0,0.0
0.15384615384615385,0.0,0.0,0.0
0.1794871794871795,0.0,0.0,0.0
0.20512820512820512,0.0,0.0,0.0
0.23076923076923078,0.0,0.0,0.0
0.2564102564102564,0.0,0.0,0.0
0.28205128205128205,0.0,0.0,0.0
0.3076923076923077,0.0,0.0,0.0
0.3333333333333333,0.0,0.0,0.0
0.358974358974359,0.0,0.0,0.0
0.38461538461538464,0.0,0.0,0.0
0.41025641025641024,0.0,0.0,0.0
0.4358974358974359,0.0,0.0,0.0
0.46153846153846156,0.0,0.0,0.0
0.48717948717948717,0.0,0.0,0.0
0.5128205128205128,0.0,0.0,0.0
0.5384615384615384,0.0,0.0,0.0
0.5641025641025641,0.0,0.0,0.0
0.5897435897435898,0.0,0.0,0.0
0.6153846153846154,0.0,0.0,0.0
0.6410256410256411,0.0,0.0,0.0
0.6666666666666666,0.0,0.0,0.0
0.6923076923076923,0.0,0.0,0.0
0.717948717948718,0.0,0.0,0.0
0.7435897435897436,0.0,0.0,0.0
0.7692307692307693,0.0,0.0,0.0
0.7948717948717948,0.0,0.0,0.0
0.8205128205128205,0.0,0.0,0.0
0.8461538461538461,0.0,0.0,0.0
0.8717948717948718,0.0,0.0,0.0
0.8974358974358975,0.0,0.0,0.0
0.9230769230769231,0.0,0.0,0.0
0.9487179487179487,0.0,0.0,0.0
0.9743589743589743,0.0,0.0,0.0
1.0,0.0,0.0,0.0
0.0,0.02564102564102564,-0.0,0.6463495581834887
0.02564102564102564,0.02564102564102564,0.0,0.0
0.05128205128205128,0.02564102564102564,0.0,0.0
0.07692307692307693,0.02564102564102564,0.05553211934217523,0.0
0.10256410256410256,0.02564102564102564,0.10348992199061754,0.0
0.1282051282051282,0.02564102564102564,0.13438694830689635,0.0
0.15384615384615385,0.02564102564102564,0.13970185556464565,0.0
0.1794871794871795,0.02564102564102564,0.14120810672712686,0.0
0.20512820512820512,0.02564102564102564,0.1398152919568596,0.0
0.23076923076923078,0.02564102564102564,0.1409057832062482,0.0
0.2564102564102564,0.02564102564102564,0.14567234789654893,0.0
0.28205128205128205,0.02564102564102564,0.14712785599184028,0.0
0.3076923076923077,0.02564102564102564,0.1586512035164503,0.0
0.3333333333333333,0.02564102564102564,0.1689570911635217,0.0
0.358974358974359,0.02564102564102564,0.18325047623335153,0.0
0.38461538461538464,0.02564102564102564,0.19678830385550528,0.0
0.41025641025641024,0.02564102564102564,0.20918168888602603,0.0
0.4358974358974359,0.02564102564102564,0.22789433204808837,0.0
0.46153846153846156,0.02564102564102564,0.24217485038955552,0.0
0.48717948717948717,0.02564102564102564,0.260498742600611,0.0
0.5128205128205128,0.02564102564102564,0.27717553591740623,0.0
0.5384615384615384,0.02564102564102564,0.2913521166126759,0.0
0.5641025641025641,0.02564102564102564,0.3049057193014438,0.0
0.5897435897435898,0.02564102564102564,0.3175451985816848,0.0
0.6153846153846154,0.02564102564102564,0.3291956834646395,0.0
0.6410256410256411,0.02564102564102564,0.34064285267252004,0.0
